ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
18,1010.1,1013.2,24.9,21.4,81,4.3,330,6.9,340,T,0.9,0.0,0.00,...,0,...
19,1011.0,1014.1,24.7,21.5,82,3.0,350,7.0,330,T,0.2,0.0,0.00,...,0,...
20,1011.2,1014.3,24.6,21.4,82,3.1,340,6.2,30,0.0,0.0,...,0.00,5.0,0,7.0
21,1011.5,1014.6,24.5,21.5,83,3.0,360,7.0,330,0.0,0.0,...,0.00,3.0,0,7.0
22,1011.5,1014.6,24.2,21.4,84,3.9,350,7.3,360,0.0,0.0,...,0.00,...,0,...
23,1011.3,1014.4,24.1,21.5,85,3.5,350,6.7,350,0.0,0.0,...,0.00,3.0,0,6.0
24,1011.2,1014.3,24.0,21.2,84,3.3,350,6.7,350,0.0,0.0,...,0.00,...,0,...
01,1010.8,1013.9,23.9,21.6,87,3.2,350,7.5,340,0.0,0.0,...,0.00,...,0,...
02,1010.2,1013.3,23.9,21.5,86,3.7,360,6.3,350,0.0,0.0,...,0.00,2.0,0,9.0
03,1009.7,1012.8,23.8,21.6,88,3.3,360,6.9,360,0.0,0.0,...,0.00,...,0,...
04,1009.4,1012.5,23.8,21.7,88,2.9,350,7.3,350,0.0,0.0,...,0.00,...,0,...
05,1009.8,1012.9,23.9,21.6,87,2.9,360,6.3,350,0.0,0.0,...,0.00,1.8,0,9.0
06,1010.5,1013.6,23.7,21.5,87,2.9,360,7.0,360,0.0,0.0,0.0,0.00,...,0,...
07,1011.0,1014.1,23.9,21.4,86,3.9,360,6.5,10,0.0,0.0,0.0,0.00,...,0,...
08,1011.6,1014.7,24.1,21.8,87,4.7,350,9.0,350,0.0,0.0,0.0,0.27,3.0,0,10.0
09,1012.1,1015.2,24.5,21.4,83,4.0,360,9.3,360,0.0,0.0,0.0,0.60,4.0,1,10.0
10,1012.1,1015.2,25.1,21.5,80,4.1,360,7.6,360,0.0,0.0,0.0,0.61,...,2,...
11,1011.5,1014.6,26.6,21.5,74,4.7,360,8.2,360,0.0,0.0,0.0,1.28,6.0,4,10.0
12,1010.8,1013.9,28.3,21.9,68,4.1,320,7.1,320,0.0,0.0,0.8,2.46,...,7,...
13,1010.3,1013.4,28.6,21.2,64,5.0,350,8.9,360,0.0,0.0,0.8,2.48,...,7,...
14,1009.9,1013.0,29.3,21.3,62,3.7,340,8.9,330,0.0,0.0,0.7,2.23,8.0,5,8.0
15,1009.7,1012.8,28.4,20.6,63,6.3,350,10.4,360,0.0,0.0,0.3,1.33,...,3,...
16,1010.3,1013.4,26.9,19.6,64,5.0,350,10.9,360,0.0,0.0,0.3,0.93,...,1,...
17,1010.8,1013.9,25.8,18.6,64,4.8,350,10.6,330,0.0,0.0,0.0,0.23,8.0,0,9.0
18,1011.4,1014.5,24.8,18.2,67,5.7,350,11.2,340,0.0,0.0,0.0,0.00,...,0,...
19,1012.1,1015.2,24.5,18.3,68,5.2,350,10.3,360,0.0,0.0,0.0,0.00,...,0,...
20,1012.8,1015.9,23.5,17.9,71,5.2,350,10.3,350,0.0,0.0,...,0.00,8.0,0,8.0
21,1013.0,1016.1,22.9,18.1,74,5.5,350,10.1,340,0.0,0.0,...,0.00,8.0,0,9.0
22,1013.1,1016.2,22.6,17.8,74,4.8,350,9.2,10,0.0,0.0,...,0.00,...,0,...
23,1013.1,1016.2,22.7,17.6,73,4.4,360,9.0,20,0.0,0.0,...,0.00,10.0,0,9.0
24,1012.7,1015.8,22.6,17.6,73,4.2,350,8.2,10,0.0,0.0,...,0.00,...,0,...
01,1012.4,1015.5,22.6,17.6,73,3.9,350,6.9,360,0.0,0.0,...,0.00,...,0,...
02,1012.0,1015.1,22.7,17.5,72,4.4,360,8.9,350,0.0,0.0,...,0.00,10.0,0,8.0
03,1012.0,1015.1,22.5,17.4,73,3.9,360,8.6,20,0.0,0.0,...,0.00,...,0,...
04,1012.0,1015.1,22.5,17.2,72,3.9,350,8.0,340,0.0,0.0,...,0.00,...,0,...
05,1012.0,1015.1,22.3,17.2,73,4.2,340,8.7,350,0.0,0.0,...,0.00,12.0,0,9.0
06,1012.5,1015.6,22.4,16.3,68,3.7,360,9.1,350,0.0,0.0,0.0,0.00,...,0,...
07,1013.3,1016.4,22.2,16.0,68,4.0,360,7.8,350,0.0,0.0,0.0,0.03,...,0,...
08,1013.7,1016.8,23.4,16.4,65,4.6,350,8.9,330,0.0,0.0,0.3,0.84,15.0,1,8.0
09,1014.1,1017.2,24.2,16.1,61,3.8,340,8.7,360,0.0,0.0,0.6,1.22,10.0,2,7.0
10,1013.6,1016.7,25.9,16.9,58,3.5,350,7.7,360,0.0,0.0,0.9,1.96,...,4,...
11,1013.3,1016.4,27.2,17.4,55,3.3,340,7.0,330,0.0,0.0,1.0,2.64,10.0,6,1.0
12,1012.7,1015.8,27.8,17.9,55,3.8,350,7.0,310,0.0,0.0,1.0,2.98,...,7,...
13,1011.8,1014.9,28.9,18.4,53,3.2,340,6.1,360,0.0,0.0,1.0,2.67,...,7,...
14,1011.6,1014.7,28.8,18.1,52,3.7,340,7.8,320,0.0,0.0,0.9,2.31,10.0,5,7.0
15,1011.6,1014.7,27.5,17.4,54,4.4,330,9.0,330,0.0,0.0,0.0,1.07,...,2,...
16,1012.0,1015.1,26.7,16.8,55,4.5,340,9.0,340,0.0,0.0,0.3,0.60,...,1,...
17,1012.7,1015.8,24.8,15.8,57,4.3,350,8.6,330,0.0,0.0,0.2,0.31,7.0,0,4.0
18,1013.0,1016.1,23.9,15.3,59,4.7,350,8.8,340,0.0,0.0,0.0,0.00,...,0,...
19,1013.5,1016.6,22.7,14.1,58,6.6,350,10.2,350,0.0,0.0,0.0,0.00,...,0,...
20,1014.1,1017.3,21.9,13.9,60,4.8,350,9.3,340,0.0,0.0,...,0.00,10.0,0,4.0
21,1014.3,1017.5,21.2,13.8,63,6.2,350,9.3,350,0.0,0.0,...,0.00,12.0,0,4.0
22,1014.5,1017.7,20.8,13.9,65,2.9,350,9.3,350,0.0,0.0,...,0.00,...,0,...
23,1014.6,1017.8,20.2,13.9,67,4.3,350,7.9,330,0.0,0.0,...,0.00,15.0,0,2.0
24,1014.5,1017.7,20.1,13.8,67,4.2,360,7.9,340,0.0,0.0,...,0.00,...,0,...
01,1014.1,1017.3,20.0,13.9,68,2.7,360,7.6,20,0.0,0.0,...,0.00,...,0,...
02,1013.6,1016.8,19.8,14.1,70,3.7,10,6.3,360,0.0,0.0,...,0.00,15.0,0,1.0
03,1012.8,1016.0,19.7,14.1,70,4.1,350,6.8,360,0.0,0.0,...,0.00,...,0,...
04,1012.7,1015.9,19.4,14.1,71,3.6,360,7.6,340,0.0,0.0,...,0.00,...,0,...
05,1012.8,1016.0,19.5,14.3,72,3.8,360,6.9,360,0.0,0.0,...,0.00,15.0,0,8.0
06,1013.8,1017.0,19.5,14.2,71,2.7,360,5.2,30,0.0,0.0,0.0,0.00,...,0,...
07,1014.4,1017.6,19.8,14.4,71,3.0,350,5.3,350,0.0,0.0,0.0,0.04,...,0,...
08,1014.8,1018.0,20.6,14.4,68,4.2,350,6.7,340,0.0,0.0,0.1,0.60,12.0,1,8.0
09,1015.1,1018.3,22.5,15.3,64,2.8,340,6.0,330,0.0,0.0,0.7,1.43,12.0,2,6.0
10,1014.9,1018.0,24.6,15.9,58,2.4,330,5.3,350,0.0,0.0,1.0,1.97,...,4,6.0
11,1014.2,1017.3,25.2,16.0,57,2.1,340,5.1,360,0.0,0.0,0.8,1.99,10.0,5,9.0
12,1013.4,1016.5,25.5,16.4,57,2.6,350,4.9,330,0.0,0.0,0.2,1.53,...,4,9.0
13,1012.6,1015.7,26.8,17.2,56,2.2,360,4.7,290,0.0,0.0,0.5,1.98,...,5,9.0
14,1012.2,1015.3,27.9,17.8,54,1.2,340,4.3,300,0.0,0.0,0.8,1.97,10.0,4,8.0
15,1012.1,1015.2,28.1,18.0,54,2.0,350,4.5,340,0.0,0.0,0.7,1.58,...,3,8.0
16,1012.6,1015.7,26.7,17.8,58,3.1,310,5.8,310,0.0,0.0,0.0,0.48,...,1,9.0
17,1013.0,1016.1,25.1,17.9,64,2.3,320,6.8,300,0.0,0.0,0.0,0.00,7.0,0,9.0
18,1012.9,1016.0,24.4,18.0,68,3.3,340,6.4,330,0.0,0.0,0.0,0.00,...,0,...
19,1013.2,1016.3,23.8,17.9,70,4.1,340,7.9,360,0.0,0.0,0.0,0.00,...,0,...
20,1013.8,1016.9,23.4,17.8,71,5.1,350,7.7,340,0.0,0.0,...,0.00,6.0,0,6.0
21,1014.1,1017.2,23.1,17.8,72,4.0,340,7.2,340,0.0,0.0,...,0.00,8.0,0,7.0
22,1014.1,1017.2,22.8,17.8,73,2.3,360,6.9,330,0.0,0.0,...,0.00,...,0,...
23,1014.1,1017.2,22.4,17.8,75,2.5,340,5.0,30,0.0,0.0,...,0.00,10.0,0,3.0
24,1013.8,1016.9,22.2,17.8,76,3.8,350,5.2,350,0.0,0.0,...,0.00,...,0,...
01,1013.5,1016.7,21.9,17.7,77,1.8,360,4.9,350,0.0,0.0,...,0.00,...,0,...
02,1012.8,1015.9,22.0,17.8,77,1.7,350,3.8,10,0.0,0.0,...,0.00,7.0,0,3.0
03,1012.5,1015.6,21.8,17.7,78,2.3,360,3.3,350,0.0,0.0,...,0.00,...,0,...
04,1012.5,1015.6,21.8,17.9,79,1.0,350,3.2,340,0.0,0.0,...,0.00,...,0,...
05,1012.5,1015.6,21.9,17.8,78,1.2,360,2.8,350,0.0,0.0,...,0.00,6.0,0,9.0
06,1012.8,1016.0,21.8,18.0,79,1.6,360,3.0,10,0.0,0.0,0.0,0.00,...,0,...
07,1013.4,1016.5,22.2,18.2,78,1.2,350,2.5,340,0.0,0.0,0.0,0.00,...,0,...
08,1014.0,1017.1,23.3,18.5,74,0.9,10,3.3,360,0.0,0.0,0.0,0.29,4.0,0,9.0
09,1014.4,1017.5,24.4,18.4,69,0.5,40,2.0,40,0.0,0.0,0.0,0.60,4.0,1,9.0
10,1014.3,1017.4,25.2,18.9,68,0.8,30,2.5,40,0.0,0.0,0.0,0.84,...,2,10.0
11,1013.7,1016.8,25.6,19.2,68,0.1,0,2.7,30,0.0,0.0,0.0,0.67,3.0,2,10.0
12,1012.3,1015.4,27.3,19.6,63,2.8,330,5.0,330,0.0,0.0,0.1,1.34,...,4,9.0
13,1011.8,1014.9,27.1,19.4,63,3.3,310,5.4,290,0.0,0.0,0.1,1.64,...,4,10.0
14,1011.4,1014.5,26.9,19.5,64,2.0,360,6.2,310,0.0,0.0,0.0,0.71,3.0,2,10.0
15,1010.7,1013.8,26.7,19.4,64,2.8,10,5.1,340,0.0,0.0,0.0,0.60,...,1,10.0
16,1010.7,1013.8,26.8,19.3,64,3.5,340,7.3,10,0.0,0.0,0.0,0.60,...,1,10.0
17,1011.1,1014.2,26.5,19.5,65,3.3,350,7.2,350,0.0,0.0,0.0,0.03,5.0,0,10.0
18,1011.3,1014.4,25.4,20.4,74,2.9,350,6.8,10,0.0,0.0,0.0,0.00,...,0,...
19,1012.2,1015.3,24.9,20.9,78,2.3,340,6.3,340,0.0,0.0,0.0,0.00,...,0,...
20,1012.9,1016.0,24.4,20.9,81,2.8,350,4.4,340,0.0,0.0,...,0.00,4.0,0,9.0
21,1012.9,1016.0,23.9,20.6,82,3.0,350,4.8,350,0.0,0.0,...,0.00,2.0,0,7.0
22,1013.0,1016.1,23.8,20.8,83,2.4,350,5.2,350,0.0,0.0,...,0.00,...,0,...
23,1013.0,1016.1,23.7,20.8,84,2.8,350,5.3,360,0.0,0.0,...,0.00,2.0,0,4.0
24,1013.0,1016.1,23.7,21.0,85,2.8,360,5.0,360,0.0,0.0,...,0.00,...,0,...
01,1012.8,1015.9,23.6,20.9,85,1.5,360,4.3,340,0.0,0.0,...,0.00,...,0,...
02,1012.6,1015.7,23.4,21.0,86,2.1,350,3.1,340,0.0,0.0,...,0.00,1.5,0,8.0
03,1012.3,1015.4,23.3,21.2,88,2.2,360,4.2,340,0.0,0.0,...,0.00,...,0,...
04,1012.0,1015.1,23.0,21.1,89,1.6,10,3.8,340,0.0,0.0,...,0.00,...,0,...
05,1012.1,1015.2,22.8,21.0,90,1.1,20,3.4,10,0.0,0.0,...,0.00,0.8,0,9.0
06,1012.7,1015.8,23.1,21.1,89,1.3,360,3.2,50,0.0,0.0,0.0,0.00,...,0,...
07,1013.0,1016.1,23.3,21.1,87,1.2,340,4.1,360,0.0,0.0,0.0,0.00,...,0,...
08,1013.5,1016.6,24.3,21.6,85,1.8,330,3.9,10,0.0,0.0,0.3,0.75,1.2,1,5.0
09,1014.0,1017.1,26.3,21.5,75,1.3,340,4.7,330,0.0,0.0,1.0,1.50,4.0,2,2.0
10,1013.6,1016.7,27.4,21.1,69,2.7,330,5.1,320,0.0,0.0,1.0,2.12,...,4,2.0
11,1012.7,1015.8,29.3,20.5,59,2.8,340,5.8,350,0.0,0.0,1.0,2.62,4.0,6,2.0
12,1012.1,1015.2,29.8,20.3,57,3.5,290,6.7,300,0.0,0.0,1.0,2.93,...,7,3.0
13,1011.6,1014.7,28.9,20.3,60,4.3,290,7.3,310,0.0,0.0,1.0,2.97,...,7,2.0
14,1011.3,1014.4,29.0,20.9,62,3.6,300,7.2,280,0.0,0.0,1.0,2.40,5.0,6,1.0
15,1011.2,1014.3,28.2,21.2,66,4.6,300,7.7,300,0.0,0.0,1.0,1.88,...,3,1.0
16,1011.2,1014.3,26.9,20.4,68,4.9,310,8.9,330,0.0,0.0,1.0,1.12,...,1,1.0
17,1011.8,1014.9,26.0,20.0,70,4.6,330,8.9,340,0.0,0.0,1.0,0.38,5.0,0,4.0
18,1012.4,1015.5,25.2,20.2,74,4.8,350,8.3,350,0.0,0.0,0.0,0.00,...,0,...
19,1012.9,1016.0,24.7,20.6,78,3.8,340,7.9,350,0.0,0.0,0.0,0.00,...,0,...
20,1013.3,1016.4,24.6,21.0,80,2.7,350,7.3,330,0.0,0.0,...,0.00,4.0,0,4.0
21,1013.5,1016.6,24.2,20.9,82,3.1,10,7.3,350,0.0,0.0,...,0.00,2.0,0,2.0
22,1013.7,1016.8,23.9,20.9,83,3.5,340,6.8,350,0.0,0.0,...,0.00,...,0,...
23,1013.5,1016.6,23.5,20.9,85,3.5,350,7.0,340,0.0,0.0,...,0.00,1.5,0,9.0
24,1013.2,1016.3,23.5,21.0,86,4.0,350,6.3,360,0.0,0.0,...,0.00,...,0,...
01,1012.7,1015.8,23.6,21.1,86,2.5,360,6.1,20,0.0,0.0,...,0.00,...,0,...
02,1012.3,1015.4,23.7,21.2,86,3.1,360,6.1,360,0.0,0.0,...,0.00,1.1,0,9.0
03,1011.7,1014.8,23.7,21.2,86,4.4,360,7.0,10,0.0,0.0,...,0.00,...,0,...
04,1011.4,1014.5,23.8,20.8,83,3.7,360,7.0,10,0.0,0.0,...,0.00,...,0,...
05,1011.4,1014.5,23.5,20.6,84,3.4,360,6.7,360,0.0,0.0,...,0.00,2.0,0,9.0
06,1011.7,1014.8,23.4,20.4,83,3.6,360,8.1,350,0.0,0.0,0.0,0.00,...,0,...
07,1012.2,1015.3,23.4,20.5,84,3.3,10,7.9,360,0.0,0.0,0.0,0.00,...,0,...
08,1012.8,1015.9,24.1,20.8,82,3.4,360,6.0,340,0.0,0.0,0.2,0.55,4.0,1,6.0
09,1013.2,1016.3,25.8,21.2,76,3.1,350,6.4,330,0.0,0.0,0.9,1.51,6.0,2,0.0
10,1012.9,1016.0,27.4,21.0,68,3.8,340,6.5,320,0.0,0.0,1.0,2.20,...,4,...
11,1012.4,1015.5,29.2,21.2,62,2.4,310,4.9,350,0.0,0.0,1.0,2.57,7.0,6,3.0
12,1011.7,1014.8,29.5,20.9,60,2.4,330,5.3,320,0.0,0.0,1.0,2.98,...,7,...
13,1010.6,1013.7,29.3,21.3,62,5.7,300,9.2,300,0.0,0.0,1.0,2.80,...,7,...
14,1010.0,1013.1,29.5,21.3,61,4.1,330,8.9,310,0.0,0.0,1.0,2.40,9.0,5,1.0
15,1010.0,1013.1,28.9,21.0,62,4.6,330,8.4,310,0.0,0.0,1.0,1.85,...,3,...
16,1009.9,1013.0,28.2,20.6,63,4.1,330,8.8,320,0.0,0.0,1.0,1.05,...,1,...
17,1010.0,1013.1,26.9,20.0,66,4.2,350,8.8,340,0.0,0.0,0.7,0.33,8.0,0,0.0
18,1010.4,1013.5,25.8,20.2,71,3.6,350,8.2,340,0.0,0.0,0.0,0.00,...,0,...
19,1011.2,1014.3,25.2,20.1,73,3.7,340,7.8,330,0.0,0.0,0.0,0.00,...,0,...
20,1011.9,1015.0,24.6,19.4,73,4.2,350,7.2,340,0.0,0.0,...,0.00,8.0,0,6.0
21,1012.0,1015.1,23.9,19.4,76,3.7,350,6.6,350,0.0,0.0,...,0.00,7.0,0,1.0
22,1012.1,1015.2,23.4,19.5,79,3.2,350,7.5,10,0.0,0.0,...,0.00,...,0,...
23,1011.9,1015.0,23.2,19.3,79,3.0,350,5.8,360,0.0,0.0,...,0.00,6.0,0,0.0
24,1011.7,1014.8,23.0,19.2,79,2.5,360,5.5,360,0.0,0.0,...,0.00,...,0,...
01,1011.3,1014.4,22.8,19.1,80,2.5,360,4.7,360,0.0,0.0,...,0.00,...,0,...
02,1010.9,1014.0,22.7,19.1,80,2.1,350,3.9,350,0.0,0.0,...,0.00,5.0,0,0.0
03,1010.8,1013.9,22.7,19.1,80,1.5,350,2.5,350,0.0,0.0,...,0.00,...,0,...
04,1010.6,1013.7,22.5,19.1,81,0.8,290,2.4,320,0.0,0.0,...,0.00,...,0,...
05,1010.8,1013.9,22.4,19.0,81,1.7,310,2.7,320,0.0,0.0,...,0.00,3.0,0,2.0
06,1011.4,1014.5,22.3,19.0,82,1.5,320,3.2,320,0.0,0.0,0.0,0.00,...,0,...
07,1011.9,1015.0,22.5,19.3,82,1.4,360,2.9,340,0.0,0.0,0.2,0.05,...,0,...
08,1012.0,1015.1,24.1,19.9,77,1.2,40,3.0,360,0.0,0.0,1.0,0.78,4.0,1,1.0
09,1012.4,1015.5,25.7,20.5,73,1.0,40,3.0,50,0.0,0.0,1.0,1.49,4.0,2,0.0
10,1012.0,1015.1,27.6,20.5,65,0.5,360,3.0,40,0.0,0.0,1.0,2.12,...,4,...
11,1011.6,1014.7,29.2,20.3,59,1.4,200,3.6,160,0.0,0.0,0.7,2.02,4.0,5,4.0
12,1011.1,1014.2,29.0,20.3,59,2.6,230,5.0,260,0.0,0.0,1.0,3.01,...,7,...
13,1010.2,1013.3,29.9,20.1,56,2.6,200,5.3,190,0.0,0.0,1.0,2.92,...,7,...
14,1010.0,1013.1,30.2,20.0,54,1.0,200,4.7,210,0.0,0.0,1.0,2.40,10.0,5,2.0
15,1009.9,1013.0,30.0,19.6,54,2.4,210,5.3,200,0.0,0.0,1.0,1.97,...,3,...
16,1010.2,1013.3,28.8,20.7,62,2.8,300,5.1,290,0.0,0.0,0.9,1.01,...,1,...
17,1010.6,1013.7,27.7,20.5,65,3.0,340,5.0,330,0.0,0.0,0.5,0.31,10.0,0,7.0
18,1010.9,1014.0,26.7,20.2,68,3.2,350,5.2,350,0.0,0.0,0.0,0.00,...,0,...
19,1011.3,1014.4,25.8,19.9,70,3.8,350,5.3,350,0.0,0.0,0.0,0.00,...,0,...
20,1011.5,1014.6,24.9,19.9,74,2.8,350,5.8,10,0.0,0.0,...,0.00,7.0,0,1.0
21,1011.9,1015.0,24.7,20.0,75,2.2,360,4.3,310,0.0,0.0,...,0.00,5.0,0,0.0
22,1011.8,1014.9,24.2,20.1,78,3.3,340,5.4,340,0.0,0.0,...,0.00,...,0,...
23,1011.4,1014.5,24.0,20.2,79,2.8,350,5.3,360,0.0,0.0,...,0.00,5.0,0,0.0
24,1011.5,1014.6,24.0,20.4,80,1.0,360,4.5,20,0.0,0.0,...,0.00,...,0,...
01,1011.4,1014.5,24.5,20.6,79,1.3,340,3.0,340,0.0,0.0,...,0.00,...,0,...
02,1011.0,1014.1,24.4,20.6,79,1.1,320,3.0,360,0.0,0.0,...,0.00,3.0,0,0.0
03,1010.7,1013.8,24.2,20.5,80,1.6,350,3.0,330,0.0,0.0,...,0.00,...,0,...
04,1010.4,1013.5,24.1,20.6,81,1.8,320,4.4,320,0.0,0.0,...,0.00,...,0,...
05,1010.8,1013.9,23.9,20.7,82,2.5,350,5.6,360,0.0,0.0,...,0.00,3.0,0,8.0
06,1011.6,1014.7,23.7,20.8,84,3.4,360,5.7,350,0.0,0.0,0.0,0.00,...,0,...
07,1012.1,1015.2,23.8,21.0,84,2.7,360,6.0,20,0.0,0.0,0.0,0.00,...,0,...
08,1012.6,1015.7,24.0,20.8,82,3.1,350,5.6,350,0.0,0.0,0.0,0.34,3.0,0,7.0
09,1013.0,1016.1,24.9,20.9,78,2.7,340,5.2,330,0.0,0.0,0.7,1.19,3.0,2,5.0
10,1012.4,1015.5,26.2,20.9,73,3.2,320,5.7,310,0.0,0.0,0.7,1.64,...,4,6.0
11,1011.7,1014.8,27.8,21.0,67,3.0,340,5.8,360,0.0,0.0,0.8,2.32,3.0,5,7.0
12,1011.2,1014.3,28.2,21.2,66,3.1,330,5.7,330,0.0,0.0,0.4,2.10,...,5,7.0
13,1010.5,1013.6,28.1,21.4,67,3.2,320,7.0,300,0.0,0.0,0.1,1.42,...,4,7.0
14,1009.9,1013.0,28.2,21.5,67,4.3,330,7.0,320,0.0,0.0,0.1,1.52,4.0,4,9.0
15,1009.8,1012.9,28.1,21.2,66,2.9,350,6.1,330,0.0,0.0,0.1,1.04,...,2,9.0
16,1010.4,1013.5,27.6,21.1,68,2.7,330,6.1,310,0.0,0.0,0.0,0.58,...,1,9.0
17,1010.8,1013.9,26.7,21.5,73,3.2,330,5.1,330,0.0,0.0,0.0,0.38,4.0,0,9.0
18,1010.9,1014.0,25.5,21.5,79,2.5,340,5.3,340,0.0,0.0,0.0,0.00,...,0,...
19,1011.6,1014.7,25.1,21.2,79,3.4,350,6.1,360,0.0,0.0,0.0,0.00,...,0,...
20,1012.0,1015.1,24.6,21.0,80,3.9,340,6.3,10,0.0,0.0,...,0.00,2.0,0,10.0
21,1012.0,1015.1,24.6,21.1,81,2.9,360,7.1,360,0.0,0.0,...,0.00,2.0,0,10.0
22,1012.1,1015.2,24.5,21.2,82,3.2,360,5.6,350,0.0,0.0,...,0.00,...,0,...
23,1011.5,1014.6,24.3,21.4,84,4.6,350,7.3,360,0.0,0.0,...,0.00,2.0,0,6.0
24,1010.9,1014.0,24.2,21.4,84,4.3,350,7.9,350,0.0,0.0,...,0.00,...,0,...
01,1010.9,1014.0,24.1,21.5,85,3.2,360,7.2,350,0.0,0.0,...,0.00,...,0,...
02,1010.6,1013.7,24.1,21.6,86,2.1,10,5.8,20,0.0,0.0,...,0.00,2.0,0,7.0
03,1010.3,1013.4,24.2,21.7,86,2.8,360,4.6,30,0.0,0.0,...,0.00,...,0,...
04,1010.0,1013.1,24.3,21.7,85,2.3,350,4.5,340,0.0,0.0,...,0.00,...,0,...
05,1010.4,1013.5,24.2,21.8,86,1.3,30,5.1,340,0.0,0.0,...,0.00,1.5,0,9.0
06,1010.9,1014.0,24.2,21.7,86,1.5,330,3.6,360,0.0,0.0,0.0,0.00,...,0,...
07,1011.0,1014.1,24.3,21.8,86,1.1,320,3.1,340,0.0,0.0,0.0,0.00,...,0,...
08,1011.4,1014.5,24.6,21.9,85,2.5,330,4.9,340,0.0,0.0,0.0,0.22,1.5,0,10.0
09,1011.9,1015.0,24.7,21.8,84,1.6,340,3.8,360,0.0,0.0,0.0,0.08,2.5,1,10.0
10,1012.2,1015.3,24.9,21.8,83,1.5,320,3.4,320,0.0,0.0,0.0,0.60,...,1,10.0
11,1012.1,1015.2,25.0,21.6,81,1.2,350,3.5,300,0.0,0.0,0.0,0.50,3.0,1,10.0
12,1011.5,1014.6,24.8,21.4,81,2.5,330,5.3,330,0.0,0.0,0.0,0.57,...,2,10.0
13,1010.6,1013.7,25.6,21.6,79,3.2,340,5.9,330,T,0.5,0.0,1.09,...,3,10.0
14,1010.0,1013.1,25.8,21.0,75,2.8,360,5.2,350,0.0,0.0,0.0,0.92,3.5,3,10.0
15,1010.0,1013.1,25.0,20.8,78,3.8,350,5.7,350,0.0,0.0,0.0,0.41,...,1,10.0
16,1010.4,1013.5,23.6,20.7,84,3.3,340,6.8,20,0.4,0.5,0.0,0.00,...,0,10.0
17,1010.4,1013.5,23.5,20.9,85,3.9,360,6.2,360,0.0,0.0,0.0,0.00,2.5,0,10.0
18,1010.6,1013.7,23.2,20.1,83,4.1,360,6.1,80,0.0,0.0,0.0,0.00,...,0,...
19,1010.7,1013.8,23.4,20.1,82,3.1,360,6.5,10,0.1,0.3,0.0,0.00,...,0,...
20,1011.0,1014.1,23.2,20.4,84,3.1,350,5.7,20,0.0,0.0,...,0.00,3.0,0,10.0
21,1011.1,1014.2,23.1,20.5,85,2.6,350,5.8,10,0.0,0.0,...,0.00,2.0,0,7.0
22,1011.1,1014.2,22.7,20.0,85,3.5,360,6.6,360,0.0,0.0,...,0.00,...,0,...
23,1011.1,1014.2,22.3,19.6,85,3.6,360,6.5,350,0.0,0.0,...,0.00,2.0,0,7.0
24,1010.8,1013.9,22.0,19.2,84,3.5,360,7.0,360,0.0,0.0,...,0.00,...,0,...
01,1010.6,1013.7,22.1,19.2,84,2.7,360,7.5,10,0.0,0.0,...,0.00,...,0,...
02,1010.3,1013.4,22.0,19.2,84,1.8,340,5.3,360,0.0,0.0,...,0.00,2.0,0,2.0
03,1010.0,1013.1,21.5,18.9,85,3.4,350,5.5,330,0.0,0.0,...,0.00,...,0,...
04,1009.8,1012.9,21.2,18.7,86,3.7,350,5.7,360,0.0,0.0,...,0.00,...,0,...
05,1009.6,1012.7,21.2,19.0,87,3.0,360,7.8,350,1.0,0.5,...,0.00,2.0,0,7.0
06,1010.1,1013.2,21.2,18.9,87,3.5,360,6.9,360,0.0,0.0,0.0,0.00,...,0,...
07,1010.6,1013.7,21.4,19.2,87,3.6,350,7.3,10,0.0,0.0,0.0,0.00,...,0,...
08,1011.3,1014.4,21.6,19.2,86,3.9,350,7.8,360,0.0,0.0,0.0,0.00,5.0,0,9.0
09,1011.8,1014.9,22.8,19.8,83,2.5,340,7.2,330,0.0,0.0,0.0,0.58,5.0,1,9.0
10,1011.6,1014.7,24.1,20.4,80,3.1,350,6.7,10,0.0,0.0,0.0,1.01,...,3,9.0
11,1010.7,1013.8,24.2,20.2,78,4.3,360,8.0,10,0.0,0.0,0.0,1.20,5.0,4,10.0
12,1010.4,1013.5,26.3,21.5,75,2.0,360,7.9,360,0.0,0.0,0.3,1.93,...,6,9.0
13,1009.3,1012.4,25.8,20.9,74,3.0,340,6.1,340,0.0,0.0,0.1,1.30,...,4,9.0
14,1008.7,1011.8,26.4,21.1,73,3.0,340,6.0,350,0.0,0.0,0.1,1.46,5.0,4,7.0
15,1008.7,1011.8,25.7,20.9,75,2.7,320,5.9,320,0.0,0.0,0.2,1.02,...,2,8.0
16,1008.9,1012.0,24.6,20.4,77,3.7,340,6.1,330,0.0,0.0,0.0,0.13,...,1,9.0
17,1009.1,1012.2,24.2,20.0,77,3.5,340,7.7,360,0.0,0.0,0.0,0.00,7.0,0,10.0
18,1009.5,1012.6,23.9,19.9,78,2.0,360,7.0,360,0.0,0.0,0.0,0.00,...,0,...
19,1010.0,1013.1,23.5,19.9,80,2.8,350,5.4,360,0.0,0.0,0.0,0.00,...,0,...
20,1010.5,1013.6,23.2,19.5,80,3.8,350,6.2,350,0.0,0.0,...,0.00,7.0,0,7.0
